account_id,device_id,linked_bank_account,ip_subnet,signup_day,txn_count_first_7d,cluster_type,cluster_id,is_fraud_ring_member
ACCT-000457,DEV-151481,ACC-926628298,151.163.4.0/24,318,2,none,,0
ACCT-000204,DEV-787732,ACC-167311594,146.208.213.0/24,94,0,none,,0
ACCT-002896,DEV-702177,ACC-425425333,8.159.148.0/24,93,6,none,,0
ACCT-001172,DEV-857719,ACC-736556995,139.151.129.0/24,337,1,none,,0
ACCT-003215,DEV-221444,ACC-917548252,125.69.253.0/24,254,2,fraud_ring,RING-004,1
ACCT-000767,DEV-366667,ACC-123133007,184.22.109.0/24,307,2,none,,0
ACCT-002801,DEV-793602,ACC-636431601,73.184.117.0/24,247,2,none,,0
ACCT-002976,DEV-725792,ACC-121641784,102.228.249.0/24,241,1,none,,0
ACCT-001914,DEV-855562,ACC-930054371,178.185.254.0/24,115,3,none,,0
ACCT-001767,DEV-780804,ACC-196638363,121.134.232.0/24,343,4,none,,0
ACCT-000988,DEV-638682,ACC-483671538,174.247.132.0/24,35,2,none,,0
ACCT-001885,DEV-601963,ACC-832836073,191.125.136.0/24,175,5,none,,0
ACCT-003152,DEV-475254,ACC-155853238,82.131.87.0/24,298,3,legit_shared_device,LEGIT-049,0
ACCT-001707,DEV-613707,ACC-258834785,99.45.251.0/24,83,0,none,,0
ACCT-002316,DEV-244470,ACC-633093992,59.14.255.0/24,247,2,none,,0
ACCT-001224,DEV-282529,ACC-377464099,93.143.210.0/24,104,0,none,,0
ACCT-002457,DEV-616543,ACC-173957006,204.113.221.0/24,317,1,none,,0
ACCT-002278,DEV-228621,ACC-310572534,223.194.217.0/24,303,3,none,,0
ACCT-003121,DEV-467812,ACC-955481049,124.80.5.0/24,333,3,legit_shared_device,LEGIT-040,0
ACCT-003243,DEV-122574,ACC-417667012,57.48.222.0/24,233,12,fraud_ring,RING-007,1
ACCT-002616,DEV-663728,ACC-353751270,209.142.130.0/24,218,3,none,,0
ACCT-003133,DEV-630118,ACC-564956580,223.89.229.0/24,206,3,legit_shared_device,LEGIT-043,0
ACCT-002185,DEV-625385,ACC-978137933,17.51.203.0/24,203,4,none,,0
ACCT-001836,DEV-917276,ACC-596269353,77.191.199.0/24,200,0,none,,0
ACCT-002490,DEV-894572,ACC-291818247,165.79.50.0/24,295,3,none,,0
ACCT-000366,DEV-603708,ACC-416385315,28.36.247.0/24,60,0,none,,0
ACCT-001052,DEV-217448,ACC-965105876,196.70.64.0/24,39,2,none,,0
ACCT-001337,DEV-878632,ACC-943775416,154.41.63.0/24,86,1,none,,0
ACCT-002621,DEV-533018,ACC-994657377,177.137.69.0/24,163,2,none,,0
ACCT-001997,DEV-485504,ACC-857769158,136.228.142.0/24,18,0,none,,0
ACCT-000924,DEV-210374,ACC-727547625,21.216.69.0/24,187,1,none,,0
ACCT-002010,DEV-966169,ACC-498327177,84.47.201.0/24,121,1,none,,0
ACCT-000678,DEV-413144,ACC-499661804,183.91.208.0/24,114,0,none,,0
ACCT-000128,DEV-134763,ACC-617582128,9.176.188.0/24,189,3,none,,0
ACCT-000328,DEV-541249,ACC-982340072,215.236.174.0/24,345,0,none,,0
ACCT-003254,DEV-101667,ACC-901690048,127.195.253.0/24,296,13,fraud_ring,RING-009,1
ACCT-000780,DEV-183010,ACC-448072880,77.147.14.0/24,64,2,none,,0
ACCT-001614,DEV-269013,ACC-585271894,140.162.184.0/24,241,2,none,,0
ACCT-001544,DEV-234268,ACC-151030484,191.140.3.0/24,9,3,none,,0
ACCT-001018,DEV-896439,ACC-665858746,29.42.102.0/24,312,1,none,,0
ACCT-000038,DEV-495313,ACC-982674834,137.91.255.0/24,313,4,none,,0
ACCT-002405,DEV-489687,ACC-469525013,142.39.34.0/24,229,3,none,,0
ACCT-000799,DEV-508990,ACC-893712084,50.4.239.0/24,53,1,none,,0
ACCT-000944,DEV-850654,ACC-755596919,121.43.199.0/24,185,1,none,,0
ACCT-000562,DEV-115645,ACC-337657051,5.218.79.0/24,248,2,none,,0
ACCT-002935,DEV-344680,ACC-451023306,131.84.43.0/24,11,1,none,,0
ACCT-001132,DEV-173497,ACC-556778351,9.158.129.0/24,10,3,none,,0
ACCT-000632,DEV-950333,ACC-255088675,183.153.219.0/24,244,0,none,,0
ACCT-001833,DEV-740815,ACC-314740880,180.223.120.0/24,243,2,none,,0
ACCT-001728,DEV-177497,ACC-818547120,89.109.90.0/24,47,1,none,,0
ACCT-001718,DEV-903201,ACC-992521040,20.144.254.0/24,262,1,none,,0
ACCT-000671,DEV-673061,ACC-470830587,121.148.110.0/24,69,1,none,,0
ACCT-000958,DEV-597783,ACC-809757533,222.74.56.0/24,351,4,none,,0
ACCT-000022,DEV-213301,ACC-733253598,192.188.151.0/24,252,2,none,,0
ACCT-003013,DEV-539758,ACC-930070184,139.149.92.0/24,6,2,legit_shared_device,LEGIT-003,0
ACCT-001484,DEV-647926,ACC-419965858,129.135.220.0/24,308,3,none,,0
ACCT-002532,DEV-654657,ACC-297671133,86.215.237.0/24,340,1,none,,0
ACCT-001453,DEV-787456,ACC-333161030,144.159.173.0/24,186,2,none,,0
ACCT-003063,DEV-608273,ACC-386026829,185.8.140.0/24,183,5,legit_shared_device,LEGIT-019,0
ACCT-001125,DEV-731649,ACC-754229030,16.227.90.0/24,172,1,none,,0
ACCT-000139,DEV-147131,ACC-135723021,141.179.48.0/24,157,0,none,,0
ACCT-000062,DEV-822317,ACC-992676802,141.191.18.0/24,33,0,none,,0
ACCT-001877,DEV-159515,ACC-620647418,88.33.74.0/24,256,3,none,,0
ACCT-000009,DEV-274571,ACC-410639063,81.101.104.0/24,136,4,none,,0
ACCT-002926,DEV-304590,ACC-441684486,10.41.174.0/24,124,3,none,,0
ACCT-000372,DEV-610749,ACC-650971691,121.110.226.0/24,245,3,none,,0
ACCT-002432,DEV-907334,ACC-653214265,76.37.124.0/24,230,5,none,,0
ACCT-000693,DEV-258374,ACC-940699217,36.222.97.0/24,301,3,none,,0
ACCT-000199,DEV-810289,ACC-758772621,83.197.165.0/24,21,2,none,,0
ACCT-000082,DEV-743376,ACC-418710368,188.13.237.0/24,121,2,none,,0
ACCT-000399,DEV-749529,ACC-267052999,112.232.60.0/24,303,2,none,,0
ACCT-000818,DEV-624806,ACC-509723765,201.131.11.0/24,236,5,none,,0
ACCT-000404,DEV-988155,ACC-113564743,12.100.255.0/24,262,3,none,,0
ACCT-000892,DEV-158732,ACC-890072543,167.218.154.0/24,213,2,none,,0
ACCT-001399,DEV-392227,ACC-916795615,24.193.153.0/24,24,7,none,,0
ACCT-000004,DEV-499253,ACC-683858778,27.127.6.0/24,139,0,none,,0
ACCT-001031,DEV-948668,ACC-550453388,153.252.198.0/24,66,0,none,,0
ACCT-000384,DEV-230031,ACC-241411781,17.224.165.0/24,24,2,none,,0
ACCT-000309,DEV-141056,ACC-324685208,132.68.195.0/24,127,1,none,,0
ACCT-003315,DEV-490464,ACC-197674777,112.217.33.0/24,320,4,fraud_ring,RING-015,1
ACCT-000655,DEV-744750,ACC-389093394,126.156.24.0/24,12,1,none,,0
ACCT-000061,DEV-525067,ACC-399067235,220.209.58.0/24,351,2,none,,0
ACCT-001437,DEV-486357,ACC-917008650,91.198.8.0/24,362,2,none,,0
ACCT-000649,DEV-353721,ACC-789573635,147.251.255.0/24,18,1,none,,0
ACCT-001621,DEV-145215,ACC-610750199,219.10.89.0/24,362,1,none,,0
ACCT-002786,DEV-193510,ACC-797276669,126.21.33.0/24,37,0,none,,0
ACCT-000551,DEV-686838,ACC-183815632,173.162.88.0/24,39,2,none,,0
ACCT-002783,DEV-527909,ACC-185966103,198.46.69.0/24,210,1,none,,0
ACCT-000578,DEV-928511,ACC-943400905,118.253.198.0/24,127,1,none,,0
ACCT-001252,DEV-489927,ACC-415255000,141.103.222.0/24,69,1,none,,0
ACCT-002303,DEV-315254,ACC-708869631,15.111.105.0/24,281,3,none,,0
ACCT-001391,DEV-170315,ACC-326285196,84.135.166.0/24,272,2,none,,0
ACCT-001159,DEV-577195,ACC-428380111,198.200.57.0/24,99,2,none,,0
ACCT-000324,DEV-402651,ACC-242619761,135.215.150.0/24,90,1,none,,0
ACCT-002601,DEV-412794,ACC-886252005,193.210.231.0/24,56,1,none,,0
ACCT-000919,DEV-794238,ACC-820140936,33.119.52.0/24,237,1,none,,0
ACCT-000997,DEV-176890,ACC-240396179,42.160.83.0/24,109,2,none,,0
ACCT-000905,DEV-312922,ACC-109353439,15.224.175.0/24,108,1,none,,0
ACCT-001677,DEV-918378,ACC-373172058,13.132.7.0/24,73,3,none,,0
ACCT-001858,DEV-255192,ACC-851981705,6.144.224.0/24,49,4,none,,0
ACCT-001295,DEV-637148,ACC-143650742,17.76.8.0/24,355,0,none,,0
ACCT-002804,DEV-465422,ACC-963247077,193.0.116.0/24,34,1,none,,0
ACCT-001724,DEV-574511,ACC-968388731,44.149.219.0/24,214,3,none,,0
ACCT-003146,DEV-115827,ACC-322684016,72.114.85.0/24,214,5,legit_shared_device,LEGIT-047,0
ACCT-001540,DEV-306046,ACC-560185588,44.135.100.0/24,305,1,none,,0
ACCT-001859,DEV-770164,ACC-961675242,111.178.17.0/24,21,2,none,,0
ACCT-000927,DEV-463075,ACC-407444270,174.90.62.0/24,174,1,none,,0
ACCT-001345,DEV-144139,ACC-693665687,106.118.94.0/24,25,2,none,,0
ACCT-001638,DEV-479528,ACC-266676778,114.96.95.0/24,211,1,none,,0
ACCT-002024,DEV-242200,ACC-347550483,168.42.110.0/24,73,2,none,,0
ACCT-000791,DEV-230182,ACC-872962009,22.214.5.0/24,233,1,none,,0
ACCT-002843,DEV-430922,ACC-374494581,41.1.66.0/24,4,0,none,,0
ACCT-000058,DEV-674955,ACC-138287004,107.238.179.0/24,70,1,none,,0
ACCT-001585,DEV-703955,ACC-639578252,210.26.194.0/24,37,0,none,,0
ACCT-001800,DEV-975164,ACC-351573918,15.3.57.0/24,113,2,none,,0
ACCT-002763,DEV-943107,ACC-100957980,116.232.83.0/24,329,3,none,,0
ACCT-002461,DEV-623839,ACC-998679995,10.10.194.0/24,253,2,none,,0
ACCT-000342,DEV-280555,ACC-591877991,113.240.244.0/24,142,2,none,,0
ACCT-001586,DEV-254317,ACC-956758877,21.110.183.0/24,2,4,none,,0
ACCT-003316,DEV-665925,ACC-566026297,65.163.44.0/24,150,5,fraud_ring,RING-016,1
ACCT-001820,DEV-277052,ACC-633404202,140.174.170.0/24,209,1,none,,0
ACCT-001580,DEV-219172,ACC-518946350,76.129.112.0/24,117,1,none,,0
ACCT-000546,DEV-136799,ACC-884343125,106.198.112.0/24,3,2,none,,0
ACCT-001708,DEV-277810,ACC-129918243,131.83.80.0/24,4,0,none,,0
ACCT-002838,DEV-114546,ACC-838149455,179.157.108.0/24,267,4,none,,0
ACCT-002037,DEV-950405,ACC-364142067,207.53.146.0/24,224,2,none,,0
ACCT-002918,DEV-933557,ACC-851837162,63.222.140.0/24,13,3,none,,0
ACCT-002925,DEV-676853,ACC-965457846,77.57.62.0/24,180,3,none,,0
ACCT-002144,DEV-417354,ACC-507002454,31.214.12.0/24,322,1,none,,0
ACCT-002293,DEV-127634,ACC-884777110,8.143.212.0/24,105,4,none,,0
ACCT-000971,DEV-638913,ACC-148858326,45.71.63.0/24,149,2,none,,0
ACCT-000314,DEV-274083,ACC-899036771,161.131.233.0/24,93,2,none,,0
ACCT-002821,DEV-880706,ACC-337255428,26.184.93.0/24,271,4,none,,0
ACCT-000340,DEV-656408,ACC-102843785,38.217.29.0/24,153,0,none,,0
ACCT-000219,DEV-439923,ACC-502049415,45.234.42.0/24,263,3,none,,0
ACCT-000196,DEV-641789,ACC-198718454,31.122.175.0/24,264,1,none,,0
ACCT-001813,DEV-397923,ACC-273771995,3.121.61.0/24,87,2,none,,0
ACCT-002547,DEV-440043,ACC-394083408,41.16.162.0/24,171,2,none,,0
ACCT-002018,DEV-734885,ACC-108038212,154.161.142.0/24,182,0,none,,0
ACCT-003029,DEV-641860,ACC-845692800,113.16.230.0/24,84,0,legit_shared_device,LEGIT-007,0
ACCT-001937,DEV-278231,ACC-289778840,194.83.109.0/24,351,4,none,,0
ACCT-003264,DEV-101667,ACC-879010156,14.103.111.0/24,296,7,fraud_ring,RING-009,1
ACCT-001472,DEV-510145,ACC-507912294,41.149.173.0/24,7,6,none,,0
ACCT-001906,DEV-582618,ACC-763058785,176.238.124.0/24,160,2,none,,0
ACCT-001993,DEV-855025,ACC-583161500,80.70.42.0/24,312,2,none,,0
ACCT-000197,DEV-923846,ACC-684070712,109.201.1.0/24,126,2,none,,0
ACCT-000463,DEV-929710,ACC-259767717,61.161.146.0/24,150,0,none,,0
ACCT-001306,DEV-464057,ACC-483795792,139.24.248.0/24,85,1,none,,0
ACCT-001008,DEV-530614,ACC-996703784,128.167.218.0/24,14,1,none,,0
ACCT-000107,DEV-489246,ACC-586768213,189.199.91.0/24,158,3,none,,0
ACCT-002011,DEV-914032,ACC-267078169,46.185.68.0/24,338,1,none,,0
ACCT-002784,DEV-799858,ACC-405420408,216.8.229.0/24,316,0,none,,0
ACCT-001036,DEV-751265,ACC-336508679,2.184.87.0/24,117,0,none,,0
ACCT-002267,DEV-711774,ACC-922418651,25.53.146.0/24,204,3,none,,0
ACCT-000871,DEV-631259,ACC-291851332,151.182.114.0/24,44,2,none,,0
ACCT-001385,DEV-606509,ACC-459015019,70.25.245.0/24,45,1,none,,0
ACCT-001972,DEV-801672,ACC-644765774,27.141.34.0/24,288,1,none,,0
ACCT-001208,DEV-753808,ACC-945003752,54.175.214.0/24,106,4,none,,0
ACCT-001975,DEV-750939,ACC-491960674,21.43.11.0/24,271,2,none,,0
ACCT-000059,DEV-498772,ACC-811379722,157.36.104.0/24,10,2,none,,0
ACCT-001092,DEV-143226,ACC-785914413,43.84.71.0/24,328,4,none,,0
ACCT-002150,DEV-323214,ACC-208806105,15.180.41.0/24,64,1,none,,0
ACCT-002987,DEV-999368,ACC-869420663,2.247.187.0/24,328,2,none,,0
ACCT-002202,DEV-191327,ACC-774964767,132.94.21.0/24,290,1,none,,0
ACCT-000359,DEV-107221,ACC-684320178,39.217.53.0/24,210,2,none,,0
ACCT-002453,DEV-762910,ACC-506548023,197.185.41.0/24,294,0,none,,0
ACCT-003054,DEV-948210,ACC-575456292,127.248.37.0/24,11,3,legit_shared_device,LEGIT-016,0
ACCT-000563,DEV-250145,ACC-512534784,68.88.175.0/24,64,4,none,,0
ACCT-000801,DEV-746189,ACC-130659352,51.5.128.0/24,237,1,none,,0
ACCT-002805,DEV-780259,ACC-801178869,98.40.241.0/24,222,2,none,,0
ACCT-001916,DEV-893864,ACC-325230872,117.65.37.0/24,355,0,none,,0
ACCT-003142,DEV-612195,ACC-981129208,174.210.143.0/24,199,3,legit_shared_device,LEGIT-046,0
ACCT-001269,DEV-228030,ACC-184118143,31.110.242.0/24,136,3,none,,0
ACCT-000868,DEV-324995,ACC-236511329,98.106.196.0/24,303,2,none,,0
ACCT-001265,DEV-774953,ACC-332719040,217.77.233.0/24,91,2,none,,0
ACCT-002873,DEV-359684,ACC-485485744,163.240.52.0/24,82,0,none,,0
ACCT-001245,DEV-539675,ACC-913993067,150.183.5.0/24,313,3,none,,0
ACCT-003239,DEV-122574,ACC-373483144,86.170.152.0/24,233,5,fraud_ring,RING-007,1
ACCT-001396,DEV-301431,ACC-706845311,157.89.92.0/24,334,3,none,,0
ACCT-002927,DEV-194844,ACC-576319561,19.70.153.0/24,151,4,none,,0
ACCT-000086,DEV-916193,ACC-967079884,110.246.197.0/24,115,4,none,,0
ACCT-000593,DEV-219234,ACC-701243889,143.151.90.0/24,57,1,none,,0
ACCT-001346,DEV-267739,ACC-722497443,108.203.255.0/24,328,2,none,,0
ACCT-001862,DEV-316757,ACC-238639168,80.85.78.0/24,39,2,none,,0
ACCT-003139,DEV-806035,ACC-963299024,144.2.99.0/24,132,3,legit_shared_device,LEGIT-045,0
ACCT-000299,DEV-406887,ACC-869722741,87.210.209.0/24,269,0,none,,0
ACCT-001154,DEV-693532,ACC-112833509,118.65.184.0/24,253,5,none,,0
ACCT-001118,DEV-906050,ACC-741752373,124.21.41.0/24,68,3,none,,0
ACCT-000673,DEV-628355,ACC-288120915,85.63.10.0/24,64,0,none,,0
ACCT-003194,DEV-808051,ACC-826279088,123.66.195.0/24,196,10,fraud_ring,RING-001,1
ACCT-000081,DEV-897335,ACC-235326200,77.144.172.0/24,206,2,none,,0
ACCT-001010,DEV-121995,ACC-776096291,1.45.208.0/24,275,4,none,,0
ACCT-000658,DEV-264460,ACC-905918712,60.100.169.0/24,235,1,none,,0
ACCT-001847,DEV-691542,ACC-977647122,187.75.126.0/24,326,0,none,,0
ACCT-002528,DEV-408029,ACC-519212691,91.41.240.0/24,298,1,none,,0
ACCT-000692,DEV-945259,ACC-730626466,80.100.57.0/24,183,2,none,,0
ACCT-003180,DEV-259420,ACC-395923657,49.100.233.0/24,196,5,legit_shared_device,LEGIT-058,0
ACCT-001328,DEV-152223,ACC-113443302,67.254.200.0/24,131,1,none,,0
ACCT-002649,DEV-511760,ACC-388318416,215.110.225.0/24,44,4,none,,0
ACCT-000482,DEV-807382,ACC-602911127,87.119.160.0/24,100,0,none,,0
ACCT-001574,DEV-880902,ACC-119713379,59.38.126.0/24,20,2,none,,0
ACCT-001768,DEV-868156,ACC-666318059,5.160.250.0/24,165,3,none,,0
ACCT-002042,DEV-179930,ACC-370341644,96.71.89.0/24,364,1,none,,0
ACCT-001081,DEV-526477,ACC-266478675,219.154.128.0/24,265,2,none,,0
ACCT-001872,DEV-596517,ACC-608197187,81.228.148.0/24,159,4,none,,0
ACCT-002108,DEV-264632,ACC-858796497,222.124.242.0/24,290,2,none,,0
ACCT-001266,DEV-632148,ACC-357826503,80.186.28.0/24,337,2,none,,0
ACCT-000913,DEV-788797,ACC-872627154,17.10.108.0/24,140,3,none,,0
ACCT-001747,DEV-900226,ACC-434893495,154.197.137.0/24,107,3,none,,0
ACCT-002589,DEV-739849,ACC-274172119,170.198.71.0/24,274,2,none,,0
ACCT-002077,DEV-326346,ACC-824442612,132.248.94.0/24,157,2,none,,0
ACCT-003278,DEV-373293,ACC-813075934,14.184.212.0/24,325,5,fraud_ring,RING-011,1
ACCT-000555,DEV-738537,ACC-595579882,220.13.121.0/24,309,1,none,,0
ACCT-000641,DEV-662765,ACC-793648630,72.184.203.0/24,104,3,none,,0
ACCT-000039,DEV-454920,ACC-293402702,23.251.139.0/24,150,0,none,,0
ACCT-003231,DEV-538042,ACC-916844995,110.140.134.0/24,75,10,fraud_ring,RING-006,1
ACCT-002603,DEV-996857,ACC-804694082,30.85.85.0/24,106,2,none,,0
ACCT-000406,DEV-335116,ACC-454450849,202.160.113.0/24,34,1,none,,0
ACCT-001465,DEV-561626,ACC-737730186,204.231.72.0/24,314,1,none,,0
ACCT-000635,DEV-932924,ACC-554949255,54.8.240.0/24,232,6,none,,0
ACCT-002551,DEV-533140,ACC-452888903,89.117.157.0/24,171,0,none,,0
ACCT-001530,DEV-711713,ACC-475290480,146.12.65.0/24,211,3,none,,0
ACCT-000424,DEV-348466,ACC-320414494,99.111.144.0/24,28,3,none,,0
ACCT-000472,DEV-950461,ACC-203325955,2.160.157.0/24,299,5,none,,0
ACCT-002908,DEV-913670,ACC-449171675,174.123.180.0/24,140,2,none,,0
ACCT-002744,DEV-849364,ACC-333111855,12.231.215.0/24,60,8,none,,0
ACCT-001982,DEV-208365,ACC-233715803,56.106.132.0/24,270,4,none,,0
ACCT-001494,DEV-201044,ACC-764616488,96.153.139.0/24,268,0,none,,0
ACCT-002587,DEV-649861,ACC-802082950,196.121.237.0/24,243,0,none,,0
ACCT-001761,DEV-326897,ACC-379718895,54.173.193.0/24,212,3,none,,0
ACCT-002328,DEV-732454,ACC-924055433,174.251.18.0/24,105,2,none,,0
ACCT-000094,DEV-795836,ACC-127437692,86.219.35.0/24,57,1,none,,0
ACCT-003120,DEV-409330,ACC-776822261,147.79.203.0/24,300,4,legit_shared_device,LEGIT-039,0
ACCT-000495,DEV-461836,ACC-943494183,44.115.195.0/24,233,2,none,,0
ACCT-003300,DEV-338356,ACC-981425604,118.10.81.0/24,22,3,fraud_ring,RING-013,1
ACCT-001545,DEV-405236,ACC-474488120,116.117.75.0/24,36,1,none,,0
ACCT-001787,DEV-995049,ACC-891856503,57.104.223.0/24,145,2,none,,0
ACCT-001572,DEV-274197,ACC-499452122,197.191.59.0/24,261,2,none,,0
ACCT-002529,DEV-602436,ACC-805083606,196.31.105.0/24,286,1,none,,0
ACCT-001079,DEV-142644,ACC-478561800,120.53.224.0/24,255,4,none,,0
ACCT-000023,DEV-138410,ACC-564905175,24.106.174.0/24,10,5,none,,0
ACCT-001597,DEV-554535,ACC-803235592,95.162.53.0/24,131,2,none,,0
ACCT-001852,DEV-868777,ACC-998772148,96.16.165.0/24,109,0,none,,0
ACCT-001593,DEV-171708,ACC-794267704,156.206.152.0/24,158,5,none,,0
ACCT-001363,DEV-217798,ACC-614135159,56.1.150.0/24,268,1,none,,0
ACCT-000842,DEV-162033,ACC-948064374,67.152.38.0/24,94,1,none,,0
ACCT-001358,DEV-915243,ACC-425863692,151.210.96.0/24,151,3,none,,0
ACCT-000245,DEV-894863,ACC-591414415,20.37.195.0/24,329,3,none,,0
ACCT-000025,DEV-389067,ACC-854418238,140.47.159.0/24,235,2,none,,0
ACCT-000800,DEV-284932,ACC-379135354,151.246.52.0/24,58,1,none,,0
ACCT-000720,DEV-832676,ACC-130084961,36.241.48.0/24,155,2,none,,0
ACCT-002407,DEV-144280,ACC-701337335,7.166.247.0/24,251,2,none,,0
ACCT-002430,DEV-736114,ACC-356570537,140.97.247.0/24,198,1,none,,0
ACCT-002559,DEV-549531,ACC-305623692,107.192.69.0/24,20,4,none,,0
ACCT-002914,DEV-521417,ACC-829028773,123.79.165.0/24,41,2,none,,0
ACCT-000451,DEV-665935,ACC-798674341,203.5.75.0/24,282,2,none,,0
ACCT-001320,DEV-225736,ACC-341360934,205.65.180.0/24,90,1,none,,0
ACCT-002062,DEV-912141,ACC-203581491,59.158.199.0/24,267,1,none,,0
ACCT-002361,DEV-911773,ACC-545692065,56.192.124.0/24,6,1,none,,0
ACCT-002672,DEV-355061,ACC-865592977,90.51.239.0/24,33,5,none,,0
ACCT-000491,DEV-220507,ACC-603074372,77.36.236.0/24,71,3,none,,0
ACCT-001909,DEV-826002,ACC-400218785,131.23.44.0/24,304,1,none,,0
ACCT-001770,DEV-851929,ACC-269294705,13.28.169.0/24,221,2,none,,0
ACCT-001688,DEV-370432,ACC-565816125,209.135.232.0/24,210,2,none,,0
ACCT-002356,DEV-677939,ACC-469785036,219.235.208.0/24,97,3,none,,0
ACCT-001924,DEV-303652,ACC-624081852,71.84.233.0/24,36,7,none,,0
ACCT-000591,DEV-391690,ACC-844727217,89.40.170.0/24,201,2,none,,0
ACCT-001474,DEV-769361,ACC-788820726,10.242.215.0/24,275,1,none,,0
ACCT-002180,DEV-770387,ACC-872380552,210.37.233.0/24,213,0,none,,0
ACCT-002656,DEV-637598,ACC-282859650,57.255.165.0/24,263,2,none,,0
ACCT-000689,DEV-465055,ACC-785523028,219.100.248.0/24,331,0,none,,0
ACCT-000626,DEV-803813,ACC-154864166,97.68.198.0/24,9,0,none,,0
ACCT-001536,DEV-988492,ACC-299941498,126.29.16.0/24,274,2,none,,0
ACCT-002937,DEV-328715,ACC-955208318,82.202.228.0/24,306,1,none,,0
ACCT-003024,DEV-530997,ACC-405853495,74.172.234.0/24,172,3,legit_shared_device,LEGIT-006,0
ACCT-001956,DEV-717597,ACC-718571090,86.48.154.0/24,214,1,none,,0
ACCT-000645,DEV-370946,ACC-248452793,198.155.197.0/24,141,0,none,,0
ACCT-002790,DEV-639493,ACC-452738413,41.46.35.0/24,288,1,none,,0
ACCT-002176,DEV-966258,ACC-564593328,50.96.150.0/24,152,3,none,,0
ACCT-003155,DEV-630252,ACC-428791661,82.243.80.0/24,171,6,legit_shared_device,LEGIT-050,0
ACCT-002299,DEV-908676,ACC-320625491,216.152.51.0/24,322,1,none,,0
ACCT-000596,DEV-445031,ACC-268310889,62.225.4.0/24,304,2,none,,0
ACCT-002038,DEV-465030,ACC-809741009,148.122.158.0/24,6,0,none,,0
ACCT-002026,DEV-326764,ACC-690713461,66.173.142.0/24,334,0,none,,0
ACCT-000288,DEV-701119,ACC-469419806,5.74.222.0/24,58,1,none,,0
ACCT-000163,DEV-277589,ACC-247457113,68.254.165.0/24,345,2,none,,0
ACCT-002647,DEV-812094,ACC-502387724,150.76.165.0/24,266,3,none,,0
ACCT-002944,DEV-531894,ACC-979762334,66.170.158.0/24,3,2,none,,0
ACCT-001468,DEV-505189,ACC-861761651,137.239.120.0/24,5,2,none,,0
ACCT-002146,DEV-669675,ACC-727097648,211.153.17.0/24,154,4,none,,0
ACCT-000353,DEV-899789,ACC-198871414,223.119.216.0/24,246,1,none,,0
ACCT-003218,DEV-657861,ACC-369883763,7.7.125.0/24,284,11,fraud_ring,RING-005,1
ACCT-002639,DEV-784692,ACC-514566027,13.160.250.0/24,195,1,none,,0
ACCT-000674,DEV-123214,ACC-187414085,177.28.182.0/24,343,4,none,,0
ACCT-001531,DEV-772495,ACC-704422390,176.135.79.0/24,353,1,none,,0
ACCT-001961,DEV-314590,ACC-780505545,4.118.83.0/24,16,2,none,,0
ACCT-002479,DEV-168720,ACC-344241065,26.158.7.0/24,58,0,none,,0
ACCT-000331,DEV-908982,ACC-600037903,215.191.22.0/24,76,6,none,,0
ACCT-000881,DEV-773646,ACC-767037405,41.183.167.0/24,242,2,none,,0
ACCT-001361,DEV-746445,ACC-301821539,187.173.54.0/24,312,3,none,,0
ACCT-000225,DEV-460329,ACC-510269746,37.148.255.0/24,110,2,none,,0
ACCT-002045,DEV-310007,ACC-400663132,181.140.207.0/24,15,2,none,,0
ACCT-002738,DEV-988379,ACC-950519010,206.69.91.0/24,270,3,none,,0
ACCT-000706,DEV-816881,ACC-932695669,49.129.91.0/24,52,4,none,,0
ACCT-002160,DEV-796531,ACC-128712646,215.225.26.0/24,8,3,none,,0
ACCT-002939,DEV-716218,ACC-680674425,9.126.21.0/24,11,2,none,,0
ACCT-000306,DEV-220380,ACC-760402717,138.48.42.0/24,297,0,none,,0
ACCT-001925,DEV-151025,ACC-314260065,107.131.182.0/24,138,4,none,,0
ACCT-003015,DEV-539758,ACC-941802727,116.124.137.0/24,9,2,legit_shared_device,LEGIT-003,0
ACCT-001045,DEV-812801,ACC-219964034,79.152.44.0/24,153,2,none,,0
ACCT-002118,DEV-715545,ACC-724680476,160.16.49.0/24,96,2,none,,0
ACCT-002992,DEV-846379,ACC-362992473,21.128.92.0/24,7,3,none,,0
ACCT-003148,DEV-115827,ACC-791937683,49.230.171.0/24,215,4,legit_shared_device,LEGIT-047,0
ACCT-001785,DEV-700976,ACC-286449064,77.111.248.0/24,146,0,none,,0
ACCT-003125,DEV-442560,ACC-386858255,166.217.83.0/24,227,3,legit_shared_device,LEGIT-041,0
ACCT-001085,DEV-893619,ACC-659430007,101.178.205.0/24,186,0,none,,0
ACCT-000290,DEV-794557,ACC-280500643,108.128.160.0/24,258,2,none,,0
ACCT-000114,DEV-187846,ACC-814105695,126.108.71.0/24,127,2,none,,0
ACCT-000917,DEV-403226,ACC-185672276,31.147.202.0/24,115,2,none,,0
ACCT-000526,DEV-394948,ACC-238300455,161.119.26.0/24,34,1,none,,0
ACCT-002480,DEV-869971,ACC-361968172,166.151.13.0/24,319,1,none,,0
ACCT-001259,DEV-666259,ACC-467693714,30.68.183.0/24,209,1,none,,0
ACCT-001496,DEV-953562,ACC-639990491,215.158.176.0/24,355,4,none,,0
ACCT-002362,DEV-858032,ACC-991450723,10.123.2.0/24,300,0,none,,0
